"","Date","Close","AA","AAPL","AXP","BA","BAC","C","CAT","CSCO","CVX","DD","DIS","DWDP","GE","GM","GS","HD","HPE","IBM","INTC","JNJ","JPM","KO","KRFT","MCD","MMM","MRK","MSFT","NKE","PFE","PG","T","TRV","UNH","UTX","V","VZ","WBA","WMT","XOM","v.INDU","v.DIA","v.Divisor","AA.1","AAPL.1","AXP.1","BA.1","BAC.1","C.1","CAT.1","CSCO.1","CVX.1","DD.1","DIS.1","DWDP.1","GE.1","GM.1","GS.1","HD.1","HPE.1","IBM.1","INTC.1","JNJ.1","JPM.1","KO.1","KRFT.1","MCD.1","MMM.1","MRK.1","MSFT.1","NKE.1","PFE.1","PG.1","T.1","TRV.1","UNH.1","UTX.1","V.1","VZ.1","WBA.1","WMT.1","XOM.1","v.posrows"
"2053",2017-05-23,240.050003,33.26,153.8,77.2,183.49,23.39,61.71,103.63,31.76,106.27,77.34,107.02,60.78,28.28,33.22,219.64,154.83,18.86,152.03,35.86,127.52,85.76,44.39,NA,147.82,197.73,64.55,68.68,52.2,32.14,86.08,38.31,121.66,175.22,122.07,93.86,45.48,81.24,78.49,82.58,20937.91,209.12,0.14748072,0,153.8,77.2,183.49,0,0,103.63,31.76,106.27,77.34,107.02,0,28.28,0,219.64,154.83,0,152.03,35.86,127.52,85.76,44.39,0,147.82,197.73,64.55,68.68,52.2,32.14,86.08,0,121.66,175.22,122.07,93.86,45.48,0,78.49,82.58,30
"2054",2017-05-24,240.610001,33.51,153.34,77.12,185.25,23.36,62.27,103.95,31.49,106.22,78.38,107.71,61.45,27.83,33.2,223.83,155,18.91,152.51,36.12,127.51,85.71,45.03,NA,149.5,197.49,64.93,68.77,52.01,32.05,86.5,38.15,122.05,175.59,122.08,94.81,45.04,80.58,78.15,82.29,21012.42,209.82,0.14748072,0,153.34,77.12,185.25,0,0,103.95,31.49,106.22,78.38,107.71,0,27.83,0,223.83,155,0,152.51,36.12,127.51,85.71,45.03,0,149.5,197.49,64.93,68.77,52.01,32.05,86.5,0,122.05,175.59,122.08,94.81,45.04,0,78.15,82.29,30
"2055",2017-05-25,241.759995,33.09,153.87,77.44,187.07,23.25,61.95,105.02,31.44,105.11,77.39,107.27,60.65,27.49,32.6,222.47,156.46,18.84,153.2,36.26,127.53,85.35,45.41,NA,149.78,199.54,65.04,69.62,52.35,32.16,86.86,38.23,123.72,178.05,122.25,95.04,45.31,80.75,78.31,81.75,21082.95,210.58,0.14748072,0,153.87,77.44,187.07,0,0,105.02,31.44,105.11,77.39,107.27,0,27.49,0,222.47,156.46,0,153.2,36.26,127.53,85.35,45.41,0,149.78,199.54,65.04,69.62,52.35,32.16,86.86,0,123.72,178.05,122.25,95.04,45.31,0,78.31,81.75,30
"2056",2017-05-26,241.710007,33.27,153.61,77.46,186.59,23.24,62.07,105.66,31.5,104.72,77.85,108.41,61.06,27.45,33.07,223.53,154.9,18.83,152.49,36.26,126.92,85.36,45.39,NA,149.86,200.67,64.92,69.96,52.59,32.14,87.25,38.12,123.66,177.5,121.85,94.67,45.32,81.25,78.13,81.55,21080.28,210.54,0.14748072,0,153.61,77.46,186.59,0,0,105.66,31.5,104.72,77.85,108.41,0,27.45,0,223.53,154.9,0,152.49,36.26,126.92,85.36,45.39,0,149.86,200.67,64.92,69.96,52.59,32.14,87.25,0,123.66,177.5,121.85,94.67,45.32,0,78.13,81.55,30
"2057",2017-05-30,241.5,32.99,153.67,77.09,186.88,22.91,61.64,105.47,31.68,104.06,77.68,108.34,60.89,27.36,33.53,218.42,153.88,18.85,151.73,36.18,127.11,83.9,45.43,NA,149.93,202.44,64.88,70.41,52.92,32.13,87.4,38.55,123.73,176.59,121.27,94.72,46.2,80.16,78.15,81.1,21029.47,210.21,0.14748072,0,153.67,77.09,186.88,0,0,105.47,31.68,104.06,77.68,108.34,0,27.36,0,218.42,153.88,0,151.73,36.18,127.11,83.9,45.43,0,149.93,202.44,64.88,70.41,52.92,32.13,87.4,0,123.73,176.59,121.27,94.72,46.2,0,78.15,81.1,30
"2058",2017-05-31,241.440002,32.94,152.76,76.94,187.63,22.41,60.54,105.43,31.53,103.48,78.92,107.94,61.96,27.38,33.93,211.26,153.51,18.81,152.63,36.11,128.25,82.15,45.47,NA,150.89,204.47,65.11,69.84,52.99,32.65,88.09,38.53,124.85,175.18,121.28,95.23,46.64,81.02,78.6,80.5,21008.65,210,0.14748072,0,152.76,76.94,187.63,0,0,105.43,31.53,103.48,78.92,107.94,0,27.38,0,211.26,153.51,0,152.63,36.11,128.25,82.15,45.47,0,150.89,204.47,65.11,69.84,52.99,32.65,88.09,0,124.85,175.18,121.28,95.23,46.64,0,78.6,80.5,30
"2059",2017-06-01,243.360001,32.94,153.18,78.28,187.32,22.63,61.08,105.65,31.82,104.27,80.04,108.21,62.76,27.72,34.43,215.01,155.15,17.52,152.67,36.12,128.78,83.06,45.79,NA,152.39,204.35,65.26,70.1,52.3,32.71,88.13,38.87,125.4,179.58,121.79,95.4,46.51,82.18,79.81,80.7,21144.18,211.4,0.14748072,0,153.18,78.28,187.32,0,0,105.65,31.82,104.27,80.04,108.21,0,27.72,0,215.01,155.15,0,152.67,36.12,128.78,83.06,45.79,0,152.39,204.35,65.26,70.1,52.3,32.71,88.13,0,125.4,179.58,121.79,95.4,46.51,0,79.81,80.7,30
"2060",2017-06-02,244.169998,32.86,155.45,78.49,190.23,22.45,61.11,105.95,31.98,103.11,80.51,107.18,63.05,27.88,34.45,213.31,155.35,17.4,152.05,36.32,130.08,82.64,45.89,NA,153.74,206.7,65.47,71.76,52.98,32.54,88.59,38.87,125.15,179.39,122.12,96.15,46.44,83.1,79.62,79.5,21206.29,211.91,0.14748072,0,155.45,78.49,190.23,0,0,105.95,31.98,103.11,80.51,107.18,0,27.88,0,213.31,155.35,0,152.05,36.32,130.08,82.64,45.89,0,153.74,206.7,65.47,71.76,52.98,32.54,88.59,0,125.15,179.39,122.12,96.15,46.44,0,79.62,79.5,30
"2061",2017-06-05,243.990005,33.32,153.93,78.97,188.95,22.41,61.25,105.2,31.76,103.19,80.66,106.52,63.21,27.98,34.46,213.99,154.79,17.16,152.41,36.34,130.36,82.79,45.99,NA,152.79,206.22,65.07,72.28,53.01,32.35,88.74,38.81,125.38,179.37,120.98,96.55,46.37,83.38,80.26,80.12,21184.04,211.86,0.14748072,0,153.93,78.97,188.95,0,0,105.2,31.76,103.19,80.66,106.52,0,27.98,0,213.99,154.79,0,152.41,36.34,130.36,82.79,45.99,0,152.79,206.22,65.07,72.28,53.01,32.35,88.74,0,125.38,179.37,120.98,96.55,46.37,0,80.26,80.12,30
"2062",2017-06-06,243.210007,32.94,154.45,78.85,186.75,22.23,61.01,104.55,31.56,104.17,81.06,105.5,63.73,27.93,34.43,214.53,154.2,17.03,152.37,36.13,130.83,82.96,45.98,NA,151.23,205.41,64.67,72.52,52.48,32.07,88.8,38.73,124.03,180.82,120.12,95.79,46.44,81.45,78.93,81.21,21136.23,211.37,0.14748072,0,154.45,78.85,186.75,0,0,104.55,31.56,104.17,81.06,105.5,0,27.93,0,214.53,154.2,0,152.37,36.13,130.83,82.96,45.98,0,151.23,205.41,64.67,72.52,52.48,32.07,88.8,0,124.03,180.82,120.12,95.79,46.44,0,78.93,81.21,30
"2063",2017-06-07,243.660004,32.82,155.37,79.81,188.1,22.6,61.88,103.51,31.61,103.77,81.35,105.92,63.98,27.68,34.34,215.78,154.96,17.04,150.98,36.26,130.75,83.91,45.51,NA,151.94,205.01,64.06,72.39,53.23,32,88.77,38.76,123.5,183.21,119.78,96.09,46.5,81.46,79.15,80.91,21173.69,211.72,0.14748072,0,155.37,79.81,188.1,0,0,103.51,31.61,103.77,81.35,105.92,0,27.68,0,215.78,154.96,0,150.98,36.26,130.75,83.91,45.51,0,151.94,205.01,64.06,72.39,53.23,32,88.77,0,123.5,183.21,119.78,96.09,46.5,0,79.15,80.91,30
"2064",2017-06-08,243.779999,33.5,154.99,79.95,189.93,22.97,63.21,105.01,31.61,104,81.67,104.32,63.97,27.59,34.11,218.76,153.5,17.05,152.1,36.48,130.55,84.95,45.13,NA,151.43,205.94,63.2,71.95,53.2,31.75,87.85,38.5,123.78,181.69,119.94,96.09,46.19,81.47,78.93,80.62,21182.53,211.86,0.14748072,0,154.99,79.95,189.93,0,0,105.01,31.61,104,81.67,104.32,0,27.59,0,218.76,153.5,0,152.1,36.48,130.55,84.95,45.13,0,151.43,205.94,63.2,71.95,53.2,31.75,87.85,0,123.78,181.69,119.94,96.09,46.19,0,78.93,80.62,30
"2065",2017-06-09,243.410004,33.01,148.98,80.31,190.03,23.67,64.45,105.92,31.37,106.4,82.9,105.62,64.74,27.94,34.34,222.44,152.96,16.99,154.1,35.71,131.53,86.96,45.32,NA,151.48,206.93,64.39,70.32,53.46,32.77,88.16,38.79,125.23,181.46,120.64,94.56,46.72,80.99,79.42,82.13,21271.97,212.67,0.14748072,0,148.98,80.31,190.03,0,0,105.92,31.37,106.4,82.9,105.62,0,27.94,0,222.44,152.96,0,154.1,35.71,131.53,86.96,45.32,0,151.48,206.93,64.39,70.32,53.46,32.77,88.16,0,125.23,181.46,120.64,94.56,46.72,0,79.42,82.13,30
"2066",2017-06-12,243.360001,31.78,145.42,80.17,190,23.78,64.32,106.07,31.25,108.04,82.14,107.04,64.01,28.94,34.68,221.91,152.18,16.85,155.18,35.73,131.82,86.98,45.33,NA,148.47,207.39,64.39,69.78,54.03,32.7,88.24,39.07,125.67,179.25,119.88,93.5,47.19,81.81,79.24,82.93,21235.67,212.4,0.14748072,0,145.42,80.17,190,0,0,106.07,31.25,108.04,82.14,107.04,0,28.94,0,221.91,152.18,0,155.18,35.73,131.82,86.98,45.33,0,148.47,207.39,64.39,69.78,54.03,32.7,88.24,0,125.67,179.25,119.88,93.5,47.19,0,79.24,82.93,30
"2067",2017-06-13,244.550003,32.48,146.59,80.59,191.09,23.77,64.69,105.75,31.7,108.13,83.88,106.56,65.26,28.45,34.51,224.2,153.99,16.88,154.25,35.88,132.02,87.27,45.03,NA,149.82,209.11,63.27,70.65,54.31,32.58,88.06,38.68,126.1,181.05,120.06,95.08,46.46,81.8,79.52,82.96,21328.47,213.37,0.14748072,0,146.59,80.59,191.09,0,0,105.75,31.7,108.13,83.88,106.56,0,28.45,0,224.2,153.99,0,154.25,35.88,132.02,87.27,45.03,0,149.82,209.11,63.27,70.65,54.31,32.58,88.06,0,126.1,181.05,120.06,95.08,46.46,0,79.52,82.96,30
"2068",2017-06-14,244.240005,31.54,145.16,80.84,192.38,23.76,64.72,104.71,31.6,106.6,82.82,106.14,64.53,28.69,34.61,226.51,156.76,16.74,153.81,35.53,132.77,87.09,45.3,NA,150.68,210.01,63.37,70.27,54.66,32.69,88.44,38.72,127.96,182.36,120.01,95.32,46.69,82.88,79.9,82.07,21374.56,213.84,0.14748072,0,145.16,80.84,192.38,0,0,104.71,31.6,106.6,82.82,106.14,0,28.69,0,226.51,156.76,0,153.81,35.53,132.77,87.09,45.3,0,150.68,210.01,63.37,70.27,54.66,32.69,88.44,0,127.96,182.36,120.01,95.32,46.69,0,79.9,82.07,30
"2069",2017-06-15,243.770004,30.74,144.29,80.7,195.45,23.54,64.1,106.4,31.58,106.33,82.17,105.98,64.1,28.94,34.6,223.23,156.77,16.52,154.22,35.31,133.04,86.57,45.25,NA,151.17,211.29,63.19,69.9,52.9,32.81,89.38,38.84,129.02,180.38,120.75,94.17,46.64,82.56,78.91,82.26,21359.9,213.69,0.14748072,0,144.29,80.7,195.45,0,0,106.4,31.58,106.33,82.17,105.98,0,28.94,0,223.23,156.77,0,154.22,35.31,133.04,86.57,45.25,0,151.17,211.29,63.19,69.9,52.9,32.81,89.38,0,129.02,180.38,120.75,94.17,46.64,0,78.91,82.26,30
"2070",2017-06-16,242.639999,30,142.27,81.45,196.44,23.43,63.89,107.6,31.63,108.35,82.47,105.51,64.39,29,34.29,221.81,156.64,16.49,155.38,35.21,134.35,86.18,45.31,NA,151.99,213.24,62.97,70,51.1,32.97,89.66,38.96,129.44,181.63,120.43,94.17,46.63,78.44,75.24,83.49,21384.28,213.56,0.14748072,0,142.27,81.45,196.44,0,0,107.6,31.63,108.35,82.47,105.51,0,29,0,221.81,156.64,0,155.38,35.21,134.35,86.18,45.31,0,151.99,213.24,62.97,70,51.1,32.97,89.66,0,129.44,181.63,120.43,94.17,46.63,0,75.24,83.49,30
"2071",2017-06-19,244.660004,30.89,146.34,81.88,199.08,23.91,64.48,107.49,31.99,107.46,83.56,105.37,65.22,28.8,34.35,226.13,158.81,16.72,154.84,35.51,134.07,88.07,45.38,NA,153.14,213.36,63.68,70.87,52.02,33.22,89.86,38.91,128.27,183.02,121.85,94.79,46.57,79.81,75.5,82.76,21528.99,214.92,0.14748072,0,146.34,81.88,199.08,0,0,107.49,31.99,107.46,83.56,105.37,0,28.8,0,226.13,158.81,0,154.84,35.51,134.07,88.07,45.38,0,153.14,213.36,63.68,70.87,52.02,33.22,89.86,0,128.27,183.02,121.85,94.79,46.57,0,75.5,82.76,30
"2072",2017-06-20,243.009995,30.45,145.01,82.51,198.33,23.49,63.91,107.04,31.85,106.48,83.12,103.94,65.1,28.13,34.4,225.1,157.67,16.64,154.95,34.86,134.22,87.52,45.61,NA,154.07,213.36,64.53,69.91,51.56,33.56,89.63,38.66,128.75,183.27,121.51,94.38,45.94,78.3,75.54,82.31,21467.14,214.4,0.14748072,0,145.01,82.51,198.33,0,0,107.04,31.85,106.48,83.12,103.94,0,28.13,0,225.1,157.67,0,154.95,34.86,134.22,87.52,45.61,0,154.07,213.36,64.53,69.91,51.56,33.56,89.63,0,128.75,183.27,121.51,94.38,45.94,0,75.54,82.31,30
"2073",2017-06-21,242.949997,29.69,145.87,82.21,199.17,23.13,63.83,103.47,31.84,104.49,80.92,104.8,63.68,27.78,34.13,222.49,156.59,16.57,153.79,34.58,134.91,87.12,45.22,NA,153.73,212.86,65.46,70.27,52.59,33.88,89.4,38.15,128.58,184.92,121.75,94.54,45.41,78.12,76.24,81.44,21410.03,213.89,0.14748072,0,145.87,82.21,199.17,0,0,103.47,31.84,104.49,80.92,104.8,0,27.78,0,222.49,156.59,0,153.79,34.58,134.91,87.12,45.22,0,153.73,212.86,65.46,70.27,52.59,33.88,89.4,0,128.58,184.92,121.75,94.54,45.41,0,76.24,81.44,30
"2074",2017-06-22,242.839996,29.8,145.63,82.25,199.44,22.93,63.62,103.84,31.85,104.45,81.34,104.22,63.83,27.55,34.19,219.77,155.48,16.68,154.4,34.36,136.05,87.02,45.07,NA,154.8,212.22,66.02,70.26,52.4,34.06,89.03,38.1,128.31,186.5,122.17,93.95,45.42,76.37,75.52,81.08,21397.29,213.73,0.14748072,0,145.63,82.25,199.44,0,0,103.84,31.85,104.45,81.34,104.22,0,27.55,0,219.77,155.48,0,154.4,34.36,136.05,87.02,45.07,0,154.8,212.22,66.02,70.26,52.4,34.06,89.03,0,128.31,186.5,122.17,93.95,45.42,0,75.52,81.08,30
"2075",2017-06-23,243.130005,31.09,146.28,82.22,202.23,22.82,63.41,104.11,32.09,105,80.99,104.36,63.47,27.57,34.2,217.19,151.31,16.85,154.11,34.19,136.43,86.86,45.25,NA,154.64,212.9,66.16,71.21,52.85,34.17,89.42,37.95,127.66,185.25,122.22,95.58,45.39,76.34,74.84,81.61,21394.76,213.74,0.14748072,0,146.28,82.22,202.23,0,0,104.11,32.09,105,80.99,104.36,0,27.57,0,217.19,151.31,0,154.11,34.19,136.43,86.86,45.25,0,154.64,212.9,66.16,71.21,52.85,34.17,89.42,0,127.66,185.25,122.22,95.58,45.39,0,74.84,81.61,30
"2076",2017-06-26,243.289993,31.18,145.82,82.96,199.98,22.89,63.78,104.25,32.24,104.14,81.16,105.57,63.57,27.61,34.52,220.44,151.42,16.81,155.23,34.07,136.34,87.24,45.43,NA,153.96,212.61,65.92,70.53,53.28,34.04,89.36,38.15,127.95,185.12,121.87,95.22,45.75,77.53,75.5,81.24,21409.55,213.87,0.14748072,0,145.82,82.96,199.98,0,0,104.25,32.24,104.14,81.16,105.57,0,27.61,0,220.44,151.42,0,155.23,34.07,136.34,87.24,45.43,0,153.96,212.61,65.92,70.53,53.28,34.04,89.36,0,127.95,185.12,121.87,95.22,45.75,0,75.5,81.24,30
"2077",2017-06-27,241.330002,31.63,143.73,83.08,198.89,23.27,64.23,103.93,31.76,104.07,80.69,105.41,63.09,27.21,34.21,220.28,152.24,16.5,154.75,33.65,135.01,88.05,45.05,NA,153.72,209.78,65.54,69.21,52.95,33.77,88.61,37.7,127.38,184.6,121.59,94.9,44.84,77.26,76.01,81.11,21310.66,212.93,0.14748072,0,143.73,83.08,198.89,0,0,103.93,31.76,104.07,80.69,105.41,0,27.21,0,220.28,152.24,0,154.75,33.65,135.01,88.05,45.05,0,153.72,209.78,65.54,69.21,52.95,33.77,88.61,0,127.38,184.6,121.59,94.9,44.84,0,76.01,81.11,30
"2078",2017-06-28,243.490005,32.95,145.83,83.97,199.62,23.88,65.18,106.45,32.08,104.28,81.28,106.86,63.25,27.08,34.58,223.22,153.23,16.9,155.32,34.2,133.82,89.82,45.32,NA,154.3,210.62,65.16,69.8,53.36,33.75,88.37,37.94,127.78,185.7,122.5,96.23,44.84,77.09,76.51,81.53,21454.61,214.24,0.14748072,0,145.83,83.97,199.62,0,0,106.45,32.08,104.28,81.28,106.86,0,27.08,0,223.22,153.23,0,155.32,34.2,133.82,89.82,45.32,0,154.3,210.62,65.16,69.8,53.36,33.75,88.37,0,127.78,185.7,122.5,96.23,44.84,0,76.51,81.53,30
"2079",2017-06-29,241.350006,33.18,143.68,83.63,197.46,24.32,66.98,105.64,31.41,104.12,80.46,105.71,62.71,27.02,34.86,224.41,152.16,16.65,154.13,33.54,132.64,91.15,44.83,NA,153.13,207.85,64.34,68.49,53.17,33.63,86.99,37.62,126.39,185.27,121.65,94.42,44.41,78.37,75.93,80.7,21287.03,212.61,0.14748072,0,143.68,83.63,197.46,0,0,105.64,31.41,104.12,80.46,105.71,0,27.02,0,224.41,152.16,0,154.13,33.54,132.64,91.15,44.83,0,153.13,207.85,64.34,68.49,53.17,33.63,86.99,0,126.39,185.27,121.65,94.42,44.41,0,75.93,80.7,30
"2080",2017-06-30,241.800003,32.65,144.02,84.24,197.75,24.26,66.88,107.46,31.3,104.33,80.71,106.25,63.07,27.01,34.93,221.9,153.4,16.59,153.83,33.74,132.29,91.4,44.85,NA,153.16,208.19,64.09,68.93,59,33.59,87.15,37.73,126.53,185.42,122.11,93.78,44.66,78.31,75.68,80.73,21349.63,213.24,0.14748072,0,144.02,84.24,197.75,0,0,107.46,31.3,104.33,80.71,106.25,0,27.01,0,221.9,153.4,0,153.83,33.74,132.29,91.4,44.85,0,153.16,208.19,64.09,68.93,59,33.59,87.15,0,126.53,185.42,122.11,93.78,44.66,0,75.68,80.73,30
"2081",2017-07-03,242.210007,34.02,143.5,85.1,198.59,24.68,68.26,106.97,31.33,106.3,82.13,107.46,63.94,27.45,35.57,227.28,154.01,16.67,155.58,33.46,132.9,92.75,44.76,NA,152.5,209.83,64.27,68.17,58.65,33.82,87.74,38.11,127.34,186.65,122.08,93.35,45,78.13,75.36,82.1,21479.27,214.49,0.14748072,0,143.5,85.1,198.59,0,0,106.97,31.33,106.3,82.13,107.46,0,27.45,0,227.28,154.01,0,155.58,33.46,132.9,92.75,44.76,0,152.5,209.83,64.27,68.17,58.65,33.82,87.74,0,127.34,186.65,122.08,93.35,45,0,75.36,82.1,30
"2082",2017-07-05,242.770004,33.77,144.09,84.89,201.81,24.92,68.45,107.49,31.11,104.62,81.22,105.63,63.42,27.35,35.01,228.04,152.69,16.94,153.67,34.34,133.64,93.68,44.82,NA,153.07,209.76,64.16,69.08,57.56,33.64,87.67,38.12,126.37,188.25,122.79,94.01,44.65,78.64,75.32,80.85,21478.17,214.58,0.14748072,0,144.09,84.89,201.81,0,0,107.49,31.11,104.62,81.22,105.63,0,27.35,0,228.04,152.69,0,153.67,34.34,133.64,93.68,44.82,0,153.07,209.76,64.16,69.08,57.56,33.64,87.67,0,126.37,188.25,122.79,94.01,44.65,0,75.32,80.85,30
"2083",2017-07-06,240.550003,33.89,142.73,83.74,201.48,24.71,67.63,106.51,30.72,103.82,81.59,103.35,63.56,26.31,34.87,226.69,152.05,16.48,152.36,33.63,132.52,93.38,44.4,NA,153.09,208.02,63.1,68.57,57.16,33.22,87.37,37.18,126.18,186.94,121.89,93.25,43.52,77.72,75.47,80.12,21320.04,213.14,0.14748072,0,142.73,83.74,201.48,0,0,106.51,30.72,103.82,81.59,103.35,0,26.31,0,226.69,152.05,0,152.36,33.63,132.52,93.38,44.4,0,153.09,208.02,63.1,68.57,57.16,33.22,87.37,0,126.18,186.94,121.89,93.25,43.52,0,75.47,80.12,30
"2084",2017-07-07,242.110001,34.19,144.18,84.33,202.37,24.83,67.91,106.92,30.9,103.49,82.03,103.32,63.89,26.15,34.94,225.28,152.23,16.61,152.94,33.88,132.54,93.85,44.39,NA,156.27,209.59,63.16,69.46,57.98,33.35,87.65,36.98,127.17,187.96,122.61,93.92,43.48,77.47,75.33,80.22,21414.34,214.05,0.14748072,0,144.18,84.33,202.37,0,0,106.92,30.9,103.49,82.03,103.32,0,26.15,0,225.28,152.23,0,152.94,33.88,132.54,93.85,44.39,0,156.27,209.59,63.16,69.46,57.98,33.35,87.65,0,127.17,187.96,122.61,93.92,43.48,0,75.33,80.22,30
"2085",2017-07-10,242.37,34.14,145.06,84.3,203.96,24.89,67.65,107.84,30.98,103.04,82.57,103.59,64.52,26.04,35.19,225.84,151.18,16.74,153.42,33.65,131.55,93.19,44.38,NA,155.52,210.49,62.83,69.98,58.73,33.41,87.09,36.83,125.77,186.95,123.06,95.09,43.2,77.16,73.23,80.16,21408.52,213.99,0.14748072,0,145.06,84.3,203.96,0,0,107.84,30.98,103.04,82.57,103.59,0,26.04,0,225.84,151.18,0,153.42,33.65,131.55,93.19,44.38,0,155.52,210.49,62.83,69.98,58.73,33.41,87.09,0,125.77,186.95,123.06,95.09,43.2,0,73.23,80.16,30
"2086",2017-07-11,242.19,35,145.53,84.16,206.27,24.6,66.82,108.24,31.09,103.12,82.57,103.84,64.55,26.38,35.4,226.95,150.6,16.78,153.19,33.92,131.23,92.83,44.33,NA,154.91,209.66,62.34,69.99,58.18,33.17,86.77,36.6,125.05,185.95,123.54,95.41,42.89,77.29,73.47,80.6,21409.07,213.98,0.14748072,0,145.53,84.16,206.27,0,0,108.24,31.09,103.12,82.57,103.84,0,26.38,0,226.95,150.6,0,153.19,33.92,131.23,92.83,44.33,0,154.91,209.66,62.34,69.99,58.18,33.17,86.77,0,125.05,185.95,123.54,95.41,42.89,0,73.47,80.6,30
"2087",2017-07-12,244.01,34.6,145.74,84.82,206.44,24.35,66.92,108.96,31.16,103.89,84.84,104.38,66.28,26.58,35.5,227.39,152.59,16.79,153.7,34.25,132.23,92.51,44.51,NA,156.58,211.3,62.78,71.15,58.22,33.22,86.96,36.83,125.25,186.69,123.71,96.18,43.22,77.52,73.94,80.96,21532.14,215.23,0.14748072,0,145.74,84.82,206.44,0,0,108.96,31.16,103.89,84.84,104.38,0,26.58,0,227.39,152.59,0,153.7,34.25,132.23,92.51,44.51,0,156.58,211.3,62.78,71.15,58.22,33.22,86.96,0,125.25,186.69,123.71,96.18,43.22,0,73.94,80.96,30
"2088",2017-07-13,244.42,36.01,147.77,85.37,206.23,24.62,67.02,108.47,31.27,104.13,83.8,104.29,65.61,26.79,35.86,230.4,153.29,17.09,153.63,34.24,131.86,93.1,44.43,NA,155.04,211.09,62.89,71.77,57.94,33.28,86.7,36.21,125.43,185.48,123.07,95.94,43.49,78.01,75.05,80.97,21553.09,215.46,0.14748072,0,147.77,85.37,206.23,0,0,108.47,31.27,104.13,83.8,104.29,0,26.79,0,230.4,153.29,0,153.63,34.24,131.86,93.1,44.43,0,155.04,211.09,62.89,71.77,57.94,33.28,86.7,0,125.43,185.48,123.07,95.94,43.49,0,75.05,80.97,30
"2089",2017-07-14,245.56,36.32,149.04,85.28,208.51,24.21,66.72,108.77,31.42,104.44,84.75,105.09,66.24,26.78,36.35,228.6,152.88,17.19,154.24,34.68,132.6,92.25,44.68,NA,155.28,211.77,63.06,72.78,58,33.43,87.1,36.3,125.72,186.9,123.41,96.93,43.56,78.91,76.34,81.28,21637.74,216.26,0.14748072,0,149.04,85.28,208.51,0,0,108.77,31.42,104.44,84.75,105.09,0,26.78,0,228.6,152.88,0,154.24,34.68,132.6,92.25,44.68,0,155.28,211.77,63.06,72.78,58,33.43,87.1,0,125.72,186.9,123.41,96.93,43.56,0,76.34,81.28,30
"2090",2017-07-17,245.53,36.4,149.56,85.22,209,24.02,66.83,108.84,31.5,104.21,84.66,104.79,66.12,26.82,36.38,229.26,153.89,17.23,153.01,34.47,132.15,91.39,44.73,NA,155.26,211.68,62.61,73.35,57.79,33.25,87.55,36.39,126.23,186.35,123.11,96.83,43.66,79.18,76.37,80.86,21629.72,216.22,0.14748072,0,149.56,85.22,209,0,0,108.84,31.5,104.21,84.66,104.79,0,26.82,0,229.26,153.89,0,153.01,34.47,132.15,91.39,44.73,0,155.26,211.68,62.61,73.35,57.79,33.25,87.55,0,126.23,186.35,123.11,96.83,43.66,0,76.37,80.86,30
"2091",2017-07-18,245.66,36.43,150.08,85.52,208.24,23.9,66.89,107.07,31.51,103.72,84,105.75,65.75,26.89,36.43,223.31,152.17,17.15,154,34.53,134.46,91.07,44.67,NA,153.96,211.31,62.41,73.3,57.65,33.36,88.64,35.99,125.53,186.85,122.63,97.58,43.36,78.67,76.2,80.6,21574.73,215.7,0.14748072,0,150.08,85.52,208.24,0,0,107.07,31.51,103.72,84,105.75,0,26.89,0,223.31,152.17,0,154,34.53,134.46,91.07,44.67,0,153.96,211.31,62.41,73.3,57.65,33.36,88.64,0,125.53,186.85,122.63,97.58,43.36,0,76.2,80.6,30
"2092",2017-07-19,246.99,36.5,151.02,85.93,210.88,24.06,66.7,107.85,31.9,104.46,85.35,106.82,66.77,26.94,36.47,222.87,153.3,17.67,147.53,34.56,135.21,91.2,44.83,NA,153.89,212.1,62.62,73.86,57.77,33.62,88.35,36.13,126.46,189.19,123.08,98.25,43.45,79.56,75.87,80.85,21640.75,216.32,0.14748072,0,151.02,85.93,210.88,0,0,107.85,31.9,104.46,85.35,106.82,0,26.94,0,222.87,153.3,0,147.53,34.56,135.21,91.2,44.83,0,153.89,212.1,62.62,73.86,57.77,33.62,88.35,0,126.46,189.19,123.08,98.25,43.45,0,75.87,80.85,30
"2093",2017-07-20,247.1,36.72,150.34,85.35,210.28,23.94,66.36,107.32,31.86,104.63,84.83,107.36,66.39,26.69,36.41,222.3,147.03,17.9,147.66,34.75,136.57,91.2,44.82,NA,154.21,212.45,62.94,74.22,59.1,33.54,88.6,36.52,124.57,191.5,122.45,98.11,44.22,79.8,76.02,80.86,21611.78,216.19,0.14748072,0,150.34,85.35,210.28,0,0,107.32,31.86,104.63,84.83,107.36,0,26.69,0,222.3,147.03,0,147.66,34.75,136.57,91.2,44.82,0,154.21,212.45,62.94,74.22,59.1,33.54,88.6,0,124.57,191.5,122.45,98.11,44.22,0,76.02,80.86,30
